2025-03-19 14:18:02 - INFO - train data: 13259
2025-03-19 14:18:02 - INFO - train unqiue data: 13259
2025-03-19 14:18:02 - INFO - valid data: 1474
2025-03-19 14:18:02 - INFO - valid unqiue data: 1474
2025-03-19 14:22:30 - INFO - epoch-0, train_mse_loss-0.0003653, train_kl_loss-0.0016045, val_mse_loss-0.0004574, val_kl_loss-0.0000634
2025-03-19 14:26:49 - INFO - epoch-1, train_mse_loss-0.0003345, train_kl_loss-0.0000280, val_mse_loss-0.0005588, val_kl_loss-0.0000131
2025-03-19 14:31:08 - INFO - epoch-2, train_mse_loss-0.0003344, train_kl_loss-0.0000064, val_mse_loss-0.0004612, val_kl_loss-0.0000034
2025-03-19 14:31:16 - INFO - Saved new best model at epoch 2 with validation loss 0.0004646
2025-03-19 14:35:34 - INFO - epoch-3, train_mse_loss-0.0003353, train_kl_loss-0.0000016, val_mse_loss-0.0004411, val_kl_loss-0.0000009
2025-03-19 14:35:42 - INFO - Saved new best model at epoch 3 with validation loss 0.0004419
2025-03-19 14:40:01 - INFO - epoch-4, train_mse_loss-0.0003383, train_kl_loss-0.0000005, val_mse_loss-0.0007990, val_kl_loss-0.0000007
2025-03-19 14:44:20 - INFO - epoch-5, train_mse_loss-0.0003394, train_kl_loss-0.0000001, val_mse_loss-0.0004354, val_kl_loss-0.0000000
2025-03-19 14:44:28 - INFO - Saved new best model at epoch 5 with validation loss 0.0004354
2025-03-19 14:48:47 - INFO - epoch-6, train_mse_loss-0.0003343, train_kl_loss-0.0000000, val_mse_loss-0.0003845, val_kl_loss-0.0000000
2025-03-19 14:48:55 - INFO - Saved new best model at epoch 6 with validation loss 0.0003845
2025-03-19 14:53:13 - INFO - epoch-7, train_mse_loss-0.0003341, train_kl_loss-0.0000000, val_mse_loss-0.0004143, val_kl_loss--0.0000000
2025-03-19 14:57:30 - INFO - epoch-8, train_mse_loss-0.0003343, train_kl_loss--0.0000000, val_mse_loss-0.0003364, val_kl_loss--0.0000000
2025-03-19 14:57:38 - INFO - Saved new best model at epoch 8 with validation loss 0.0003364
2025-03-19 15:01:59 - INFO - epoch-9, train_mse_loss-0.0003341, train_kl_loss--0.0000000, val_mse_loss-0.0003555, val_kl_loss--0.0000000
2025-03-19 15:06:19 - INFO - epoch-10, train_mse_loss-0.0003335, train_kl_loss--0.0000000, val_mse_loss-0.0003878, val_kl_loss--0.0000000
2025-03-19 15:10:38 - INFO - epoch-11, train_mse_loss-0.0003332, train_kl_loss--0.0000000, val_mse_loss-0.0003528, val_kl_loss--0.0000000
2025-03-19 15:14:56 - INFO - epoch-12, train_mse_loss-0.0003321, train_kl_loss--0.0000000, val_mse_loss-0.0004557, val_kl_loss-0.0000000
2025-03-19 15:19:14 - INFO - epoch-13, train_mse_loss-0.0003309, train_kl_loss-0.0000000, val_mse_loss-0.0005078, val_kl_loss-0.0000000
2025-03-19 15:23:33 - INFO - epoch-14, train_mse_loss-0.0003297, train_kl_loss-0.0000000, val_mse_loss-0.0005524, val_kl_loss-0.0000000
2025-03-19 15:27:52 - INFO - epoch-15, train_mse_loss-0.0003289, train_kl_loss-0.0000000, val_mse_loss-0.0005657, val_kl_loss-0.0000000
2025-03-19 15:32:11 - INFO - epoch-16, train_mse_loss-0.0003285, train_kl_loss-0.0000000, val_mse_loss-0.0005630, val_kl_loss-0.0000000
2025-03-19 15:36:29 - INFO - epoch-17, train_mse_loss-0.0003277, train_kl_loss-0.0000000, val_mse_loss-0.0005608, val_kl_loss-0.0000000
2025-03-19 15:40:48 - INFO - epoch-18, train_mse_loss-0.0003273, train_kl_loss-0.0000000, val_mse_loss-0.0005538, val_kl_loss-0.0000000
2025-03-19 15:45:09 - INFO - epoch-19, train_mse_loss-0.0003264, train_kl_loss-0.0000000, val_mse_loss-0.0005463, val_kl_loss-0.0000000
2025-03-19 15:49:31 - INFO - epoch-20, train_mse_loss-0.0003260, train_kl_loss-0.0000000, val_mse_loss-0.0005263, val_kl_loss-0.0000000
2025-03-19 15:53:50 - INFO - epoch-21, train_mse_loss-0.0003257, train_kl_loss-0.0000000, val_mse_loss-0.0005015, val_kl_loss-0.0000000
2025-03-19 15:58:08 - INFO - epoch-22, train_mse_loss-0.0003255, train_kl_loss-0.0000000, val_mse_loss-0.0004798, val_kl_loss-0.0000000
2025-03-19 16:02:26 - INFO - epoch-23, train_mse_loss-0.0003252, train_kl_loss-0.0000000, val_mse_loss-0.0004398, val_kl_loss-0.0000000
2025-03-19 16:06:46 - INFO - epoch-24, train_mse_loss-0.0003252, train_kl_loss-0.0000000, val_mse_loss-0.0004233, val_kl_loss-0.0000000
2025-03-19 16:11:07 - INFO - epoch-25, train_mse_loss-0.0003249, train_kl_loss-0.0000000, val_mse_loss-0.0003972, val_kl_loss-0.0000000
