2025-01-06 16:07:52 - INFO - /proj/berzelius-2022-haloi/users/x_elima/CryoLigate_GIGN_Unet/train_example_berzilius.py
2025-01-06 16:07:52 - INFO - train data: 16027
2025-01-06 16:07:52 - INFO - train unqiue data: 16027
2025-01-06 16:07:52 - INFO - valid data: 1781
2025-01-06 16:07:52 - INFO - valid unqiue data: 1781
2025-01-06 16:15:13 - INFO - epoch-0, train_loss-0.0008502, val_loss-0.0058355
2025-01-06 16:22:05 - INFO - epoch-1, train_loss-0.0004401, val_loss-0.0016636
2025-01-06 16:28:56 - INFO - epoch-2, train_loss-0.0004262, val_loss-0.0015978
2025-01-06 16:28:58 - INFO - Saved new best model at epoch 2 with validation loss 0.0015978
2025-01-06 16:35:49 - INFO - epoch-3, train_loss-0.0004230, val_loss-0.0023864
2025-01-06 16:42:41 - INFO - epoch-4, train_loss-0.0004218, val_loss-0.0027769
2025-01-06 16:49:32 - INFO - epoch-5, train_loss-0.0004204, val_loss-0.0040363
2025-01-06 16:56:24 - INFO - epoch-6, train_loss-0.0004193, val_loss-0.0022800
2025-01-06 17:03:15 - INFO - epoch-7, train_loss-0.0004185, val_loss-0.0023441
2025-01-06 17:10:07 - INFO - epoch-8, train_loss-0.0004182, val_loss-0.0036222
2025-01-06 17:17:02 - INFO - epoch-9, train_loss-0.0004172, val_loss-0.0028240
2025-01-06 17:23:54 - INFO - epoch-10, train_loss-0.0004168, val_loss-0.0030225
2025-01-06 17:30:46 - INFO - epoch-11, train_loss-0.0004155, val_loss-0.0030506
2025-01-06 17:37:38 - INFO - epoch-12, train_loss-0.0004155, val_loss-0.0022129
2025-01-06 17:44:30 - INFO - epoch-13, train_loss-0.0004149, val_loss-0.0012017
2025-01-06 17:44:32 - INFO - Saved new best model at epoch 13 with validation loss 0.0012017
2025-01-06 17:51:24 - INFO - epoch-14, train_loss-0.0004151, val_loss-0.0010743
2025-01-06 17:51:26 - INFO - Saved new best model at epoch 14 with validation loss 0.0010743
2025-01-06 17:58:19 - INFO - epoch-15, train_loss-0.0004147, val_loss-0.0007283
2025-01-06 17:58:21 - INFO - Saved new best model at epoch 15 with validation loss 0.0007283
2025-01-06 18:05:14 - INFO - epoch-16, train_loss-0.0004148, val_loss-0.0007942
2025-01-06 18:12:05 - INFO - epoch-17, train_loss-0.0004143, val_loss-0.0006377
2025-01-06 18:12:08 - INFO - Saved new best model at epoch 17 with validation loss 0.0006377
2025-01-06 18:18:59 - INFO - epoch-18, train_loss-0.0004149, val_loss-0.0006339
2025-01-06 18:19:01 - INFO - Saved new best model at epoch 18 with validation loss 0.0006339
2025-01-06 18:25:55 - INFO - epoch-19, train_loss-0.0004146, val_loss-0.0005680
2025-01-06 18:25:57 - INFO - Saved new best model at epoch 19 with validation loss 0.0005680
2025-01-06 18:32:49 - INFO - epoch-20, train_loss-0.0004148, val_loss-0.0005285
2025-01-06 18:32:51 - INFO - Saved new best model at epoch 20 with validation loss 0.0005285
2025-01-06 18:39:44 - INFO - epoch-21, train_loss-0.0004141, val_loss-0.0005305
2025-01-06 18:46:35 - INFO - epoch-22, train_loss-0.0004140, val_loss-0.0006537
2025-01-06 18:53:26 - INFO - epoch-23, train_loss-0.0004134, val_loss-0.0006140
2025-01-06 19:00:18 - INFO - epoch-24, train_loss-0.0004149, val_loss-0.00056
2025-01-06 19:07:10 - INFO - epoch-25, train_loss-0.0004139, val_loss-0.0005406
2025-01-06 19:14:01 - INFO - epoch-26, train_loss-0.0004131, val_loss-0.0005799
2025-01-06 19:20:55 - INFO - epoch-27, train_loss-0.0004129, val_loss-0.0006005
2025-01-06 19:27:47 - INFO - epoch-28, train_loss-0.0004130, val_loss-0.0005800
2025-01-06 19:34:44 - INFO - epoch-29, train_loss-0.0004135, val_loss-0.0006705
2025-01-06 19:41:36 - INFO - epoch-30, train_loss-0.0004119, val_loss-0.0006447
2025-01-06 19:48:28 - INFO - epoch-31, train_loss-0.0004141, val_loss-0.0006704
2025-01-06 19:55:20 - INFO - epoch-32, train_loss-0.0004115, val_loss-0.0006705
2025-01-06 20:02:12 - INFO - epoch-33, train_loss-0.0004150, val_loss-0.0006705
