2025-03-19 14:28:15 - INFO - train data: 13259
2025-03-19 14:28:15 - INFO - train unqiue data: 13259
2025-03-19 14:28:15 - INFO - valid data: 1474
2025-03-19 14:28:15 - INFO - valid unqiue data: 1474
2025-03-19 14:33:09 - INFO - epoch-0, train_mse_loss-0.0003547, train_kl_loss-0.0017778, val_mse_loss-0.0005822, val_kl_loss-0.0000572
2025-03-19 14:37:28 - INFO - epoch-1, train_mse_loss-0.0005820, train_kl_loss-0.0000229, val_mse_loss-0.0005795, val_kl_loss-0.0000090
2025-03-19 14:41:46 - INFO - epoch-2, train_mse_loss-0.0005831, train_kl_loss-0.0000038, val_mse_loss-0.0005795, val_kl_loss-0.0000015
2025-03-19 14:41:54 - INFO - Saved new best model at epoch 2 with validation loss 0.0005810
2025-03-19 14:46:12 - INFO - epoch-3, train_mse_loss-0.0005818, train_kl_loss-0.0000006, val_mse_loss-0.0005795, val_kl_loss-0.0000002
2025-03-19 14:46:20 - INFO - Saved new best model at epoch 3 with validation loss 0.0005797
2025-03-19 14:50:38 - INFO - epoch-4, train_mse_loss-0.0005819, train_kl_loss-0.0000001, val_mse_loss-0.0005795, val_kl_loss-0.0000000
2025-03-19 14:50:47 - INFO - Saved new best model at epoch 4 with validation loss 0.0005795
2025-03-19 14:55:04 - INFO - epoch-5, train_mse_loss-0.0005822, train_kl_loss-0.0000000, val_mse_loss-0.0005795, val_kl_loss-0.0000000
2025-03-19 14:55:12 - INFO - Saved new best model at epoch 5 with validation loss 0.0005795
2025-03-19 14:59:29 - INFO - epoch-6, train_mse_loss-0.0005818, train_kl_loss--0.0000000, val_mse_loss-0.0005795, val_kl_loss--0.0000000
2025-03-19 14:59:37 - INFO - Saved new best model at epoch 6 with validation loss 0.0005795
2025-03-19 15:03:54 - INFO - epoch-7, train_mse_loss-0.0005818, train_kl_loss--0.0000000, val_mse_loss-0.0005795, val_kl_loss--0.0000000
2025-03-19 15:08:11 - INFO - epoch-8, train_mse_loss-0.0005818, train_kl_loss--0.0000000, val_mse_loss-0.0005795, val_kl_loss-0.0000000
<<<<<<< HEAD
2025-03-19 15:12:29 - INFO - epoch-9, train_mse_loss-0.0003891, train_kl_loss-0.0000000, val_mse_loss-0.0003705, val_kl_loss-0.0000000
2025-03-19 15:12:37 - INFO - Saved new best model at epoch 9 with validation loss 0.0003705
2025-03-19 15:16:54 - INFO - epoch-10, train_mse_loss-0.0003345, train_kl_loss-0.0000000, val_mse_loss-0.0003726, val_kl_loss-0.0000000
2025-03-19 15:21:11 - INFO - epoch-11, train_mse_loss-0.0003333, train_kl_loss-0.0000000, val_mse_loss-0.0003707, val_kl_loss-0.0000000
2025-03-19 15:25:30 - INFO - epoch-12, train_mse_loss-0.0003315, train_kl_loss-0.0000000, val_mse_loss-0.0003989, val_kl_loss-0.0000000
2025-03-19 15:29:47 - INFO - epoch-13, train_mse_loss-0.0003301, train_kl_loss-0.0000000, val_mse_loss-0.0004578, val_kl_loss-0.0000000
2025-03-19 15:34:05 - INFO - epoch-14, train_mse_loss-0.0003289, train_kl_loss-0.0000000, val_mse_loss-0.0004760, val_kl_loss-0.0000000
2025-03-19 15:38:22 - INFO - epoch-15, train_mse_loss-0.0003282, train_kl_loss-0.0000000, val_mse_loss-0.0004742, val_kl_loss-0.0000000
2025-03-19 15:42:39 - INFO - epoch-16, train_mse_loss-0.0003276, train_kl_loss-0.0000000, val_mse_loss-0.0004441, val_kl_loss-0.0000000
2025-03-19 15:46:56 - INFO - epoch-17, train_mse_loss-0.0003273, train_kl_loss-0.0000000, val_mse_loss-0.0004097, val_kl_loss-0.0000000
