2025-01-02 17:24:24 - INFO - /proj/berzelius-2022-haloi/users/x_elima/CryoLigate_GIGN_Unet/train_example_berzilius.py
2025-01-02 17:24:24 - INFO - train data: 16027
2025-01-02 17:24:24 - INFO - train unqiue data: 16027
2025-01-02 17:24:24 - INFO - valid data: 1781
2025-01-02 17:24:24 - INFO - valid unqiue data: 1781
2025-01-02 17:31:52 - INFO - epoch-0, train_loss-0.0114382, val_loss-0.0020580
2025-01-02 17:31:54 - INFO - Saved model at epoch 0
2025-01-02 17:38:50 - INFO - epoch-1, train_loss-0.0010177, val_loss-0.0030048
2025-01-02 17:45:47 - INFO - epoch-2, train_loss-0.0009892, val_loss-0.0029457
2025-01-02 17:52:44 - INFO - epoch-3, train_loss-0.0009746, val_loss-0.0031896
2025-01-02 17:59:39 - INFO - epoch-4, train_loss-0.0009668, val_loss-0.0038947
2025-01-02 18:06:34 - INFO - epoch-5, train_loss-0.0009622, val_loss-0.0039008
2025-01-02 18:13:41 - INFO - epoch-6, train_loss-0.0009584, val_loss-0.0042334
2025-01-02 18:20:37 - INFO - epoch-7, train_loss-0.0009536, val_loss-0.0052028
2025-01-02 18:27:34 - INFO - epoch-8, train_loss-0.0009520, val_loss-0.0042043
2025-01-02 18:34:40 - INFO - epoch-9, train_loss-0.0009492, val_loss-0.0037908
2025-01-02 18:41:59 - INFO - epoch-10, train_loss-0.0009461, val_loss-0.0032231
2025-01-02 18:49:24 - INFO - epoch-11, train_loss-0.0009445, val_loss-0.0032725
2025-01-02 18:56:36 - INFO - epoch-12, train_loss-0.0009439, val_loss-0.0022827
2025-01-02 19:03:32 - INFO - epoch-13, train_loss-0.0009434, val_loss-0.0019065
2025-01-02 19:10:28 - INFO - epoch-14, train_loss-0.0009442, val_loss-0.0019635
2025-01-02 19:17:37 - INFO - epoch-15, train_loss-0.0009415, val_loss-0.0015152
2025-01-02 19:24:33 - INFO - epoch-16, train_loss-0.0009429, val_loss-0.0014852
2025-01-02 19:31:26 - INFO - epoch-17, train_loss-0.0009421, val_loss-0.0013533
2025-01-02 19:38:23 - INFO - epoch-18, train_loss-0.0009417, val_loss-0.0013475
2025-01-02 19:45:20 - INFO - epoch-19, train_loss-0.0009412, val_loss-0.0013279
2025-01-02 19:52:25 - INFO - epoch-20, train_loss-0.0009421, val_loss-0.0013070
2025-01-02 19:52:27 - INFO - Saved model at epoch 20
2025-01-02 19:59:25 - INFO - epoch-21, train_loss-0.0009402, val_loss-0.0012868
2025-01-02 20:06:25 - INFO - epoch-22, train_loss-0.0009411, val_loss-0.0012221
2025-01-02 20:13:21 - INFO - epoch-23, train_loss-0.0009402, val_loss-0.0011905
2025-01-02 20:20:26 - INFO - epoch-24, train_loss-0.0009396, val_loss-0.0011780
2025-01-02 20:27:29 - INFO - epoch-25, train_loss-0.0009394, val_loss-0.0011457
2025-01-02 20:34:47 - INFO - epoch-26, train_loss-0.0009412, val_loss-0.0011671
2025-01-02 20:42:06 - INFO - epoch-27, train_loss-0.0009398, val_loss-0.0011424
2025-01-02 20:49:11 - INFO - epoch-28, train_loss-0.0009391, val_loss-0.0011942
2025-01-02 20:56:08 - INFO - epoch-29, train_loss-0.0009405, val_loss-0.0012650
2025-01-02 21:03:06 - INFO - epoch-30, train_loss-0.0009385, val_loss-0.0012987
2025-01-02 21:10:01 - INFO - epoch-31, train_loss-0.0009403, val_loss-0.0013091
2025-01-02 21:16:56 - INFO - epoch-32, train_loss-0.0009400, val_loss-0.0013952
2025-01-02 21:23:49 - INFO - epoch-33, train_loss-0.0009381, val_loss-0.0015007
2025-01-02 21:30:59 - INFO - epoch-34, train_loss-0.0009383, val_loss-0.0014093
2025-01-02 21:38:21 - INFO - epoch-35, train_loss-0.0009374, val_loss-0.0014573
2025-01-02 21:45:33 - INFO - epoch-36, train_loss-0.0009385, val_loss-0.0015146
2025-01-02 21:52:42 - INFO - epoch-37, train_loss-0.0009361, val_loss-0.0015110
2025-01-02 21:59:52 - INFO - epoch-38, train_loss-0.0009359, val_loss-0.0015915
2025-01-02 22:06:52 - INFO - epoch-39, train_loss-0.0009367, val_loss-0.0015797
2025-01-02 22:13:48 - INFO - epoch-40, train_loss-0.0009362, val_loss-0.0015637
2025-01-02 22:13:50 - INFO - Saved model at epoch 40
2025-01-02 22:20:44 - INFO - epoch-41, train_loss-0.0009349, val_loss-0.0015813
2025-01-02 22:27:41 - INFO - epoch-42, train_loss-0.0009347, val_loss-0.0015988
2025-01-02 22:34:38 - INFO - epoch-43, train_loss-0.0009350, val_loss-0.0016506
2025-01-02 22:41:38 - INFO - epoch-44, train_loss-0.0009350, val_loss-0.0016383
2025-01-02 22:48:35 - INFO - epoch-45, train_loss-0.0009340, val_loss-0.0016332
2025-01-02 22:55:30 - INFO - epoch-46, train_loss-0.0009341, val_loss-0.0016587
2025-01-02 23:02:24 - INFO - epoch-47, train_loss-0.0009346, val_loss-0.0016827
2025-01-02 23:09:23 - INFO - epoch-48, train_loss-0.0009345, val_loss-0.0016146
2025-01-02 23:16:23 - INFO - epoch-49, train_loss-0.0009338, val_loss-0.0016430
2025-01-02 23:23:18 - INFO - epoch-50, train_loss-0.0009315, val_loss-0.0016310
2025-01-02 23:30:16 - INFO - epoch-51, train_loss-0.0009319, val_loss-0.0016173
2025-01-02 23:37:10 - INFO - epoch-52, train_loss-0.0009329, val_loss-0.0016717
2025-01-02 23:44:05 - INFO - epoch-53, train_loss-0.0009318, val_loss-0.0016526
2025-01-02 23:50:58 - INFO - epoch-54, train_loss-0.0009315, val_loss-0.0016214
2025-01-02 23:57:50 - INFO - epoch-55, train_loss-0.0009309, val_loss-0.0016450
2025-01-03 00:04:43 - INFO - epoch-56, train_loss-0.0009311, val_loss-0.0016454
2025-01-03 00:11:37 - INFO - epoch-57, train_loss-0.0009302, val_loss-0.0016351
2025-01-03 00:18:31 - INFO - epoch-58, train_loss-0.0009291, val_loss-0.0016352
2025-01-03 00:25:24 - INFO - epoch-59, train_loss-0.0009290, val_loss-0.0016292
2025-01-03 00:32:17 - INFO - epoch-60, train_loss-0.0009283, val_loss-0.0016298
2025-01-03 00:32:33 - INFO - Saved model at epoch 60
2025-01-03 00:39:27 - INFO - epoch-61, train_loss-0.0009290, val_loss-0.0016409
2025-01-03 00:46:20 - INFO - epoch-62, train_loss-0.0009278, val_loss-0.0016298
2025-01-03 00:53:12 - INFO - epoch-63, train_loss-0.0009289, val_loss-0.0016301
2025-01-03 01:00:04 - INFO - epoch-64, train_loss-0.0009281, val_loss-0.0016255
2025-01-03 01:06:55 - INFO - epoch-65, train_loss-0.0009278, val_loss-0.0016241
2025-01-03 01:13:48 - INFO - epoch-66, train_loss-0.0009279, val_loss-0.0016236
2025-01-03 01:20:40 - INFO - epoch-67, train_loss-0.0009285, val_loss-0.0016226
2025-01-03 01:27:34 - INFO - epoch-68, train_loss-0.0009279, val_loss-0.0016242
2025-01-03 01:34:26 - INFO - epoch-69, train_loss-0.0009258, val_loss-0.0016263
2025-01-03 01:41:19 - INFO - epoch-70, train_loss-0.0009268, val_loss-0.0016274
2025-01-03 01:48:11 - INFO - epoch-71, train_loss-0.0009245, val_loss-0.0016298
2025-01-03 01:55:02 - INFO - epoch-72, train_loss-0.0009254, val_loss-0.0016287
2025-01-03 02:01:54 - INFO - epoch-73, train_loss-0.0009292, val_loss-0.0016278
2025-01-03 02:08:48 - INFO - epoch-74, train_loss-0.0009266, val_loss-0.0016272
2025-01-03 02:15:40 - INFO - epoch-75, train_loss-0.0009256, val_loss-0.0016266
2025-01-03 02:22:34 - INFO - epoch-76, train_loss-0.0009241, val_loss-0.0016263
2025-01-03 02:29:26 - INFO - epoch-77, train_loss-0.0009247, val_loss-0.0016244
2025-01-03 02:36:19 - INFO - epoch-78, train_loss-0.0009248, val_loss-0.0016283
2025-01-03 02:43:12 - INFO - epoch-79, train_loss-0.0009239, val_loss-0.0016266
2025-01-03 02:50:04 - INFO - epoch-80, train_loss-0.0009234, val_loss-0.0016219
2025-01-03 02:50:12 - INFO - Saved model at epoch 80
2025-01-03 02:57:06 - INFO - epoch-81, train_loss-0.0009240, val_loss-0.0016218
2025-01-03 03:03:57 - INFO - epoch-82, train_loss-0.0009231, val_loss-0.0016027
2025-01-03 03:10:53 - INFO - epoch-83, train_loss-0.0009230, val_loss-0.0014368
2025-01-03 03:17:50 - INFO - epoch-84, train_loss-0.0009226, val_loss-0.0013829
2025-01-03 03:24:42 - INFO - epoch-85, train_loss-0.0009218, val_loss-0.0014859
2025-01-03 03:31:33 - INFO - epoch-86, train_loss-0.0009212, val_loss-0.0014273
2025-01-03 03:38:25 - INFO - epoch-87, train_loss-0.0009213, val_loss-0.0015543
2025-01-03 03:45:17 - INFO - epoch-88, train_loss-0.0009222, val_loss-0.0013776
2025-01-03 03:52:10 - INFO - epoch-89, train_loss-0.0009218, val_loss-0.0013296
2025-01-03 03:59:02 - INFO - epoch-90, train_loss-0.0009205, val_loss-0.0014780
2025-01-03 04:05:53 - INFO - epoch-91, train_loss-0.0009216, val_loss-0.0014402
