2025-03-19 14:28:15 - INFO - train data: 13259
2025-03-19 14:28:15 - INFO - train unqiue data: 13259
2025-03-19 14:28:15 - INFO - valid data: 1474
2025-03-19 14:28:15 - INFO - valid unqiue data: 1474
2025-03-19 14:33:09 - INFO - epoch-0, train_mse_loss-0.0003969, train_kl_loss-0.0018105, val_mse_loss-0.0005728, val_kl_loss-0.0000633
2025-03-19 14:37:29 - INFO - epoch-1, train_mse_loss-0.0003333, train_kl_loss-0.0000263, val_mse_loss-0.0003398, val_kl_loss-0.0000114
2025-03-19 14:41:48 - INFO - epoch-2, train_mse_loss-0.0003324, train_kl_loss-0.0000051, val_mse_loss-0.0003542, val_kl_loss-0.0000024
2025-03-19 14:41:57 - INFO - Saved new best model at epoch 2 with validation loss 0.0003565
2025-03-19 14:46:16 - INFO - epoch-3, train_mse_loss-0.0003328, train_kl_loss-0.0000010, val_mse_loss-0.0003816, val_kl_loss-0.0000005
2025-03-19 14:50:35 - INFO - epoch-4, train_mse_loss-0.0003343, train_kl_loss-0.0000002, val_mse_loss-0.0003440, val_kl_loss-0.0000000
2025-03-19 14:50:43 - INFO - Saved new best model at epoch 4 with validation loss 0.0003440
2025-03-19 14:55:00 - INFO - epoch-5, train_mse_loss-0.0003343, train_kl_loss-0.0000000, val_mse_loss-0.0003300, val_kl_loss-0.0000000
2025-03-19 14:55:08 - INFO - Saved new best model at epoch 5 with validation loss 0.0003300
2025-03-19 14:59:26 - INFO - epoch-6, train_mse_loss-0.0003355, train_kl_loss-0.0000000, val_mse_loss-0.0003853, val_kl_loss--0.0000000
2025-03-19 15:03:45 - INFO - epoch-7, train_mse_loss-0.0003375, train_kl_loss--0.0000000, val_mse_loss-0.0004028, val_kl_loss--0.0000000
2025-03-19 15:08:04 - INFO - epoch-8, train_mse_loss-0.0003341, train_kl_loss--0.0000000, val_mse_loss-0.0003474, val_kl_loss--0.0000000
2025-03-19 15:12:22 - INFO - epoch-9, train_mse_loss-0.0003340, train_kl_loss--0.0000000, val_mse_loss-0.0003866, val_kl_loss-0.0000000
2025-03-19 15:16:40 - INFO - epoch-10, train_mse_loss-0.0003334, train_kl_loss-0.0000000, val_mse_loss-0.0004128, val_kl_loss-0.0000000
2025-03-19 15:20:59 - INFO - epoch-11, train_mse_loss-0.0003332, train_kl_loss--0.0000000, val_mse_loss-0.0004252, val_kl_loss-0.0000000
2025-03-19 15:25:17 - INFO - epoch-12, train_mse_loss-0.0003326, train_kl_loss-0.0000000, val_mse_loss-0.0004767, val_kl_loss-0.0000000
2025-03-19 15:29:35 - INFO - epoch-13, train_mse_loss-0.0003310, train_kl_loss-0.0000000, val_mse_loss-0.0005467, val_kl_loss-0.0000000
2025-03-19 15:33:53 - INFO - epoch-14, train_mse_loss-0.0003293, train_kl_loss-0.0000000, val_mse_loss-0.0005765, val_kl_loss-0.0000000
2025-03-19 15:38:11 - INFO - epoch-15, train_mse_loss-0.0003282, train_kl_loss-0.0000000, val_mse_loss-0.0005782, val_kl_loss-0.0000000
2025-03-19 15:42:28 - INFO - epoch-16, train_mse_loss-0.0003276, train_kl_loss-0.0000000, val_mse_loss-0.0005775, val_kl_loss-0.0000000
2025-03-19 15:46:47 - INFO - epoch-17, train_mse_loss-0.0003272, train_kl_loss-0.0000000, val_mse_loss-0.0005764, val_kl_loss-0.0000000
2025-03-19 15:51:04 - INFO - epoch-18, train_mse_loss-0.0003268, train_kl_loss-0.0000000, val_mse_loss-0.0005746, val_kl_loss-0.0000000
2025-03-19 15:55:22 - INFO - epoch-19, train_mse_loss-0.0003267, train_kl_loss-0.0000000, val_mse_loss-0.0005734, val_kl_loss-0.0000000
2025-03-19 15:59:40 - INFO - epoch-20, train_mse_loss-0.0003263, train_kl_loss-0.0000000, val_mse_loss-0.0005677, val_kl_loss-0.0000000
2025-03-19 16:03:58 - INFO - epoch-21, train_mse_loss-0.0003260, train_kl_loss-0.0000000, val_mse_loss-0.0005559, val_kl_loss-0.0000000
2025-03-19 16:08:17 - INFO - epoch-22, train_mse_loss-0.0003259, train_kl_loss-0.0000000, val_mse_loss-0.0005315, val_kl_loss-0.0000000
